source_file,source_path,source_line,label_source,is_ai,text,text_normalized,text_hash,group_id,formation_id,intitule,description,objectifs,programme,raw_label,duplicate_type,duplicate_of
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,124,est_lie_ia,1,TEXTE_MODELE: Intitulé : Programmer et automatiser des tâches avec Python (Tosa) Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 35 h Certification : RS 6962 Codes ROME : 0 Organisme : ALIASE INTITULE: Programmer et automatiser des tâches avec Python (Tosa) COMPETENCES_IA: Machine Learning | Data Science | Python pour l’IA | Visualisation | No-code / Low-code | Automatisation | Data Engineering CERTIFICATION: RS 6962 ORGANISME: ALIASE NIVEAU: 0,texte modele intitule programmer et automatiser des taches avec python tosa public cible tout professionnel souhaitant maitriser l ia dans son activite niveau 0 modalite a distance duree 35 h certification rs 6962 codes rome 0 organisme aliase intitule programmer et automatiser des taches avec python tosa competences ia machine learning data science python pour l ia visualisation no code low code automatisation data engineering certification rs 6962 organisme aliase niveau 0,6ef0f0fe042d83b9530bb738,formation_group_id:e16d02648d9f61ff,9c3dc1f9a94d1ae7,Programmer et automatiser des tâches avec Python (Tosa),,,,1,group_duplicate,formation_group_id:e16d02648d9f61ff
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,125,est_lie_ia,1,TEXTE_MODELE: Intitulé : Programmer et automatiser des tâches avec Python (Tosa) Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : À distance Durée : 35 h Certification : RS 6962 Codes ROME : 0 Organisme : ALIASE INTITULE: Programmer et automatiser des tâches avec Python (Tosa) COMPETENCES_IA: Machine Learning | Deep Learning | NLP | IA générative | Python pour l’IA | RAG | Data Engineering CERTIFICATION: RS 6962 ORGANISME: ALIASE NIVEAU: 0,texte modele intitule programmer et automatiser des taches avec python tosa public cible tout professionnel souhaitant maitriser l ia dans son activite niveau 0 modalite a distance duree 35 h certification rs 6962 codes rome 0 organisme aliase intitule programmer et automatiser des taches avec python tosa competences ia machine learning deep learning nlp ia generative python pour l ia rag data engineering certification rs 6962 organisme aliase niveau 0,834ffc89454661860fccd978,formation_group_id:e16d02648d9f61ff,59eb4496b0becb5f,Programmer et automatiser des tâches avec Python (Tosa),,,,1,group_duplicate,formation_group_id:e16d02648d9f61ff
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,127,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Chef de projet en développement de solutions d'intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 1 an Certification : RNCP 38584 Codes ROME : M1805 Organisme : AIVANCITY SCHOOL FOR TECHNOLOGY, BUSINESS & SOCIETY INTITULE: Chef de projet en développement de solutions d'intelligence artificielle COMPETENCES_IA: Machine Learning | Data Science | Python pour l’IA | Éthique de l’IA | Visualisation | Séries temporelles CERTIFICATION: RNCP 38584 ORGANISME: AIVANCITY SCHOOL FOR TECHNOLOGY, BUSINESS & SOCIETY NIVEAU: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7)",texte modele intitule chef de projet en developpement de solutions d intelligence artificielle public cible ingenieurs bac 5 visant une expertise ia avancee niveau bac 5 grade master dea dess ingenieur niveau 7 modalite presentiel duree 1 an certification rncp 38584 codes rome m1805 organisme aivancity school for technology business society intitule chef de projet en developpement de solutions d intelligence artificielle competences ia machine learning data science python pour l ia ethique de l ia visualisation series temporelles certification rncp 38584 organisme aivancity school for technology business society niveau bac 5 grade master dea dess ingenieur niveau 7,f3700d84d216f08970d160a9,formation_group_id:c917d73a48a16fc7,0d1386c80bb28a14,Chef de projet en développement de solutions d'intelligence artificielle,,,,1,group_duplicate,formation_group_id:c917d73a48a16fc7
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,128,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Intégrer la démarche intelligence artificielle et science des données dans la stratégie de l'entreprise Public cible : Tout professionnel souhaitant maîtriser l'IA dans son activité Niveau : 0 Modalité : Présentiel Durée : 14 h Certification : RS 6787 Codes ROME : 0 Organisme : AIVANCITY SCHOOL FOR TECHNOLOGY, BUSINESS & SOCIETY INTITULE: Intégrer la démarche intelligence artificielle et science des données dans la stratégie de l'entreprise COMPETENCES_IA: Machine Learning | Deep Learning | IA générative | Éthique de l’IA | Visualisation CERTIFICATION: RS 6787 ORGANISME: AIVANCITY SCHOOL FOR TECHNOLOGY, BUSINESS & SOCIETY NIVEAU: 0",texte modele intitule integrer la demarche intelligence artificielle et science des donnees dans la strategie de l entreprise public cible tout professionnel souhaitant maitriser l ia dans son activite niveau 0 modalite presentiel duree 14 h certification rs 6787 codes rome 0 organisme aivancity school for technology business society intitule integrer la demarche intelligence artificielle et science des donnees dans la strategie de l entreprise competences ia machine learning deep learning ia generative ethique de l ia visualisation certification rs 6787 organisme aivancity school for technology business society niveau 0,e8422d8c466c675c65a15f1c,formation_group_id:68d0324308f0c4ca,ddf32d4aadd53258,Intégrer la démarche intelligence artificielle et science des données dans la stratégie de l'entreprise,,,,1,group_duplicate,formation_group_id:68d0324308f0c4ca
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,132,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Architecte en intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 1729 h Certification : RNCP 41993 Codes ROME : M1402 | M1403 | M1802 | M1805 Organisme : DSTI INTITULE: Architecte en intelligence artificielle COMPETENCES_IA: Machine Learning | Data Engineering | Data Science | Éthique de l’IA | Big Data CERTIFICATION: RNCP 41993 ORGANISME: DSTI NIVEAU: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7)",texte modele intitule architecte en intelligence artificielle public cible ingenieurs bac 5 visant une expertise ia avancee niveau bac 5 grade master dea dess ingenieur niveau 7 modalite presentiel duree 1729 h certification rncp 41993 codes rome m1402 m1403 m1802 m1805 organisme dsti intitule architecte en intelligence artificielle competences ia machine learning data engineering data science ethique de l ia big data certification rncp 41993 organisme dsti niveau bac 5 grade master dea dess ingenieur niveau 7,2ccb252ff4fc083d63ead291,formation_group_id:03aae6574021fa0c,9b2cf5c9f53a9ee1,Architecte en intelligence artificielle,,,,1,group_duplicate,formation_group_id:03aae6574021fa0c
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,141,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Expert en ingénierie de l'intelligence artificielle Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1 an Certification : RNCP 38587 Codes ROME : M1802 | M1803 | M1805 | M1810 Organisme : DATASCIENTEST INTITULE: Expert en ingénierie de l'intelligence artificielle COMPETENCES_IA: Machine Learning | Deep Learning | NLP | Data Engineering | Data Science | Python pour l’IA | Visualisation | Reinforcement Learning | Séries temporelles CERTIFICATION: RNCP 38587 ORGANISME: DATASCIENTEST NIVEAU: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7)",texte modele intitule expert en ingenierie de l intelligence artificielle public cible ingenieurs bac 5 visant une expertise ia avancee niveau bac 5 grade master dea dess ingenieur niveau 7 modalite a distance duree 1 an certification rncp 38587 codes rome m1802 m1803 m1805 m1810 organisme datascientest intitule expert en ingenierie de l intelligence artificielle competences ia machine learning deep learning nlp data engineering data science python pour l ia visualisation reinforcement learning series temporelles certification rncp 38587 organisme datascientest niveau bac 5 grade master dea dess ingenieur niveau 7,8c7f2b94203c604bbba13b95,formation_group_id:18753e65f257447a,747ba1ccde5955f7,Expert en ingénierie de l'intelligence artificielle,,,,1,group_duplicate,formation_group_id:18753e65f257447a
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,158,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Manager en data marketing Public cible : Managers et professionnels RH souhaitant intégrer l'IA dans leur management Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1 an Certification : RNCP 39591 Codes ROME : M1403 | M1705 Organisme : DATASCIENTEST INTITULE: Manager en data marketing COMPETENCES_IA: Data Science | Python pour l’IA | Éthique de l’IA | Visualisation | No-code / Low-code | Automatisation | Data Engineering CERTIFICATION: RNCP 39591 ORGANISME: DATASCIENTEST NIVEAU: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7)",texte modele intitule manager en data marketing public cible managers et professionnels rh souhaitant integrer l ia dans leur management niveau bac 5 grade master dea dess ingenieur niveau 7 modalite a distance duree 1 an certification rncp 39591 codes rome m1403 m1705 organisme datascientest intitule manager en data marketing competences ia data science python pour l ia ethique de l ia visualisation no code low code automatisation data engineering certification rncp 39591 organisme datascientest niveau bac 5 grade master dea dess ingenieur niveau 7,890adfc95b1edbd1e16e5986,formation_group_id:35fe546029685569,073c6f52b91d817c,Manager en data marketing,,,,1,group_duplicate,formation_group_id:35fe546029685569
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,160,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Manager en data marketing Public cible : Managers et professionnels RH souhaitant intégrer l'IA dans leur management Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : À distance Durée : 1 an Certification : RNCP 39591 Codes ROME : M1403 | M1705 Organisme : DATASCIENTEST INTITULE: Manager en data marketing COMPETENCES_IA: Machine Learning | Data Science | Python pour l’IA | Visualisation | Data Engineering CERTIFICATION: RNCP 39591 ORGANISME: DATASCIENTEST NIVEAU: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7)",texte modele intitule manager en data marketing public cible managers et professionnels rh souhaitant integrer l ia dans leur management niveau bac 5 grade master dea dess ingenieur niveau 7 modalite a distance duree 1 an certification rncp 39591 codes rome m1403 m1705 organisme datascientest intitule manager en data marketing competences ia machine learning data science python pour l ia visualisation data engineering certification rncp 39591 organisme datascientest niveau bac 5 grade master dea dess ingenieur niveau 7,4757451d2af47f03f87cd1f5,formation_group_id:35fe546029685569,975b582a75ced5a1,Manager en data marketing,,,,1,group_duplicate,formation_group_id:35fe546029685569
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,163,est_lie_ia,1,"TEXTE_MODELE: Intitulé : MASTER Informatique (fiche nationale) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 1479 h Certification : RNCP 39278 Codes ROME : M1801 | M1802 | M1803 | M1805 | M1806 Organisme : UNIVERSITE DE LILLE INTITULE: MASTER Informatique (fiche nationale) COMPETENCES_IA: Machine Learning | Big Data CERTIFICATION: RNCP 39278 ORGANISME: UNIVERSITE DE LILLE NIVEAU: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7)",texte modele intitule master informatique fiche nationale public cible ingenieurs bac 5 visant une expertise ia avancee niveau bac 5 grade master dea dess ingenieur niveau 7 modalite presentiel duree 1479 h certification rncp 39278 codes rome m1801 m1802 m1803 m1805 m1806 organisme universite de lille intitule master informatique fiche nationale competences ia machine learning big data certification rncp 39278 organisme universite de lille niveau bac 5 grade master dea dess ingenieur niveau 7,91bc8a78ab8e4bd8fbd5ea64,formation_group_id:3447b749434aefa5,374146e1e30e2c4c,MASTER Informatique (fiche nationale),,,,1,group_duplicate,formation_group_id:3447b749434aefa5
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,165,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Expert big data engineer (MS) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 1062 h Certification : RNCP 40234 Codes ROME : M1801 | M1802 | M1803 | M1805 | M1806 Organisme : UNIVERSITE DE TECHNOLOGIE DE TROYES INTITULE: Expert big data engineer (MS) COMPETENCES_IA: Machine Learning | Deep Learning | Data Engineering | Data Science | Big Data | Visualisation | RAG CERTIFICATION: RNCP 40234 ORGANISME: UNIVERSITE DE TECHNOLOGIE DE TROYES NIVEAU: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7)",texte modele intitule expert big data engineer ms public cible ingenieurs bac 5 visant une expertise ia avancee niveau bac 5 grade master dea dess ingenieur niveau 7 modalite presentiel duree 1062 h certification rncp 40234 codes rome m1801 m1802 m1803 m1805 m1806 organisme universite de technologie de troyes intitule expert big data engineer ms competences ia machine learning deep learning data engineering data science big data visualisation rag certification rncp 40234 organisme universite de technologie de troyes niveau bac 5 grade master dea dess ingenieur niveau 7,9d0ad787423ffbd1da261677,formation_group_id:08351058fb6bad9a,2faa98029bf89cf6,Expert big data engineer (MS),,,,1,group_duplicate,formation_group_id:08351058fb6bad9a
dataset_entrainement.csv,data/processed/dataset_entrainement.csv,171,est_lie_ia,1,"TEXTE_MODELE: Intitulé : Ingénieur en intelligence artificielle (MS) Public cible : Ingénieurs / Bac+5 visant une expertise IA avancée Niveau : BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7) Modalité : Présentiel Durée : 182 h Certification : RNCP 40235 Codes ROME : M1805 Organisme : INSTITUT MINES TELECOM INTITULE: Ingénieur en intelligence artificielle (MS) COMPETENCES_IA: NLP | Machine Learning | Éthique de l’IA | Automatisation CERTIFICATION: RNCP 40235 ORGANISME: INSTITUT MINES TELECOM NIVEAU: BAC+5 : grade master, DEA, DESS, ingénieur... (NIVEAU 7)",texte modele intitule ingenieur en intelligence artificielle ms public cible ingenieurs bac 5 visant une expertise ia avancee niveau bac 5 grade master dea dess ingenieur niveau 7 modalite presentiel duree 182 h certification rncp 40235 codes rome m1805 organisme institut mines telecom intitule ingenieur en intelligence artificielle ms competences ia nlp machine learning ethique de l ia automatisation certification rncp 40235 organisme institut mines telecom niveau bac 5 grade master dea dess ingenieur niveau 7,ff3e721905a8fa64964affdc,formation_group_id:3cfad49505aa46ed,9a51abce04ecdea6,Ingénieur en intelligence artificielle (MS),,,,1,group_duplicate,formation_group_id:3cfad49505aa46ed
